source_report,report_entry_index,image_name,image_id,ambient_parse_status,ambient_temperature_c,reflected_temperature_c,distance_m,emissivity,humidity_percent,humidity_use_status,report_capture_datetime,created_time,modified_time,gps_latitude_report,gps_longitude_report,camera_model_report,serial_number_report,focal_length_report,aperture_report,image_width_report,image_height_report,is_part_b_pilot,part_b_selection_rank,metadata_match_status,pair_id,location,dataset_folder,capture_date,t_path,v_path,metadata_capture_datetime,metadata_gps_latitude,metadata_gps_longitude,raw_parameter_text
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,22,DJI_20260107143545_0024_T.JPG,DJI_20260107143545_0024,ok,8.4,8.4,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:35:45,2026/01/07 14:35:45,2026/01/07 14:35:45,22.335981,114.263967,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,False,,vt_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143545_0024,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143545_0024_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143545_0024_V.JPG,2026-01-07 14:35:45,22.33598055555555,114.2639666666667,"DJI_20260107143545_0024_T.JPG
DJI_20260107143545_0024_T.JPG
2026/01/07 14:35:45
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
8.4℃
环境温度
8.4℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:35:45
修改时间
2026/01/07 14:35:45
经纬度
22.335981, 114.263967
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,23,DJI_20260107143554_0025_T.JPG,DJI_20260107143554_0025,ok,8.2,8.2,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:35:54,2026/01/07 14:35:54,2026/01/07 14:35:54,22.336558,114.263973,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,False,,vt_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::sample_0025,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143554_0025_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143553_0025_V.JPG,2026-01-07 14:35:54,22.33655833333333,114.2639722222222,"DJI_20260107143554_0025_T.JPG
DJI_20260107143554_0025_T.JPG
2026/01/07 14:35:54
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
8.2℃
环境温度
8.2℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:35:54
修改时间
2026/01/07 14:35:54
经纬度
22.336558, 114.263973
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,24,DJI_20260107143601_0026_T.JPG,DJI_20260107143601_0026,ok,8.1,8.1,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:36:01,2026/01/07 14:36:01,2026/01/07 14:36:01,22.337014,114.263975,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,False,,vt_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143601_0026,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143601_0026_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143601_0026_V.JPG,2026-01-07 14:36:01,22.33701388888889,114.263975,"DJI_20260107143601_0026_T.JPG
DJI_20260107143601_0026_T.JPG
2026/01/07 14:36:01
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
8.1℃
环境温度
8.1℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:36:01
修改时间
2026/01/07 14:36:01
经纬度
22.337014, 114.263975
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,25,DJI_20260107143623_0027_T.JPG,DJI_20260107143623_0027,ok,7.8,7.8,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:36:23,2026/01/07 14:36:23,2026/01/07 14:36:23,22.337887,114.263983,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,False,,vt_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143623_0027,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143623_0027_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143623_0027_V.JPG,2026-01-07 14:36:23,22.33788611111111,114.2639833333333,"DJI_20260107143623_0027_T.JPG
DJI_20260107143623_0027_T.JPG
2026/01/07 14:36:23
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
7.8℃
环境温度
7.8℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:36:23
修改时间
2026/01/07 14:36:23
经纬度
22.337887, 114.263983
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,26,DJI_20260107143631_0028_T.JPG,DJI_20260107143631_0028,ok,7.8,7.8,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:36:31,2026/01/07 14:36:31,2026/01/07 14:36:31,22.338457,114.263989,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,False,,vt_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143631_0028,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143631_0028_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143631_0028_V.JPG,2026-01-07 14:36:31,22.33845833333333,114.2639888888889,"DJI_20260107143631_0028_T.JPG
DJI_20260107143631_0028_T.JPG
2026/01/07 14:36:31
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
7.8℃
环境温度
7.8℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:36:31
修改时间
2026/01/07 14:36:31
经纬度
22.338457, 114.263989
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,27,DJI_20260107143639_0029_T.JPG,DJI_20260107143639_0029,ok,7.7,7.7,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:36:39,2026/01/07 14:36:39,2026/01/07 14:36:39,22.338885,114.263991,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,False,,vt_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143639_0029,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143639_0029_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143639_0029_V.JPG,2026-01-07 14:36:39,22.33888611111111,114.2639916666667,"DJI_20260107143639_0029_T.JPG
DJI_20260107143639_0029_T.JPG
2026/01/07 14:36:39
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
7.7℃
环境温度
7.7℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:36:39
修改时间
2026/01/07 14:36:39
经纬度
22.338885, 114.263991
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,28,DJI_20260107143645_0030_T.JPG,DJI_20260107143645_0030,ok,7.7,7.7,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:36:45,2026/01/07 14:36:45,2026/01/07 14:36:45,22.339209,114.263995,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,False,,vt_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143645_0030,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143645_0030_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143645_0030_V.JPG,2026-01-07 14:36:45,22.33920833333333,114.2639944444444,"DJI_20260107143645_0030_T.JPG
DJI_20260107143645_0030_T.JPG
2026/01/07 14:36:45
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
7.7℃
环境温度
7.7℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:36:45
修改时间
2026/01/07 14:36:45
经纬度
22.339209, 114.263995
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,29,DJI_20260107143653_0031_T.JPG,DJI_20260107143653_0031,ok,7.7,7.7,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:36:53,2026/01/07 14:36:53,2026/01/07 14:36:53,22.339792,114.263999,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,False,,vt_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143653_0031,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143653_0031_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143653_0031_V.JPG,2026-01-07 14:36:53,22.33979166666667,114.264,"DJI_20260107143653_0031_T.JPG
DJI_20260107143653_0031_T.JPG
2026/01/07 14:36:53
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
7.7℃
环境温度
7.7℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:36:53
修改时间
2026/01/07 14:36:53
经纬度
22.339792, 114.263999
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,30,DJI_20260107143654_0032_T.JPG,DJI_20260107143654_0032,ok,7.6,7.6,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:36:54,2026/01/07 14:36:54,2026/01/07 14:36:54,22.3398,114.263999,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,False,,vt_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143654_0032,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143654_0032_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143654_0032_V.JPG,2026-01-07 14:36:54,22.3398,114.264,"DJI_20260107143654_0032_T.JPG
DJI_20260107143654_0032_T.JPG
2026/01/07 14:36:54
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
7.6℃
环境温度
7.6℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:36:54
修改时间
2026/01/07 14:36:54
经纬度
22.339800, 114.263999
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,31,DJI_20260107143701_0033_T.JPG,DJI_20260107143701_0033,ok,7.6,7.6,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:37:01,2026/01/07 14:37:01,2026/01/07 14:37:01,22.34018,114.264002,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,False,,vt_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143701_0033,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143701_0033_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143701_0033_V.JPG,2026-01-07 14:37:01,22.34018055555556,114.2640027777778,"DJI_20260107143701_0033_T.JPG
DJI_20260107143701_0033_T.JPG
2026/01/07 14:37:01
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
7.6℃
环境温度
7.6℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:37:01
修改时间
2026/01/07 14:37:01
经纬度
22.340180, 114.264002
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,32,DJI_20260107143710_0034_T.JPG,DJI_20260107143710_0034,ok,7.9,7.9,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:37:10,2026/01/07 14:37:10,2026/01/07 14:37:10,22.340178,114.26455,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,False,,vt_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::sample_0034,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143710_0034_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143709_0034_V.JPG,2026-01-07 14:37:10,22.34017777777777,114.26455,"DJI_20260107143710_0034_T.JPG
DJI_20260107143710_0034_T.JPG
2026/01/07 14:37:10
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
7.9℃
环境温度
7.9℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:37:10
修改时间
2026/01/07 14:37:10
经纬度
22.340178, 114.264550
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,33,DJI_20260107143718_0035_T.JPG,DJI_20260107143718_0035,ok,8.3,8.3,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:37:18,2026/01/07 14:37:18,2026/01/07 14:37:18,22.339743,114.264546,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,False,,vt_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143718_0035,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143718_0035_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143718_0035_V.JPG,2026-01-07 14:37:18,22.33974444444444,114.2645472222222,"DJI_20260107143718_0035_T.JPG
DJI_20260107143718_0035_T.JPG
2026/01/07 14:37:18
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
8.3℃
环境温度
8.3℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:37:18
修改时间
2026/01/07 14:37:18
经纬度
22.339743, 114.264546
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,34,DJI_20260107143727_0036_T.JPG,DJI_20260107143727_0036,ok,8.6,8.6,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:37:27,2026/01/07 14:37:27,2026/01/07 14:37:27,22.339142,114.26454,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,False,,vt_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143727_0036,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143727_0036_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143727_0036_V.JPG,2026-01-07 14:37:27,22.33914166666666,114.2645388888889,"DJI_20260107143727_0036_T.JPG
DJI_20260107143727_0036_T.JPG
2026/01/07 14:37:27
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
8.6℃
环境温度
8.6℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:37:27
修改时间
2026/01/07 14:37:27
经纬度
22.339142, 114.264540
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,35,DJI_20260107143735_0037_T.JPG,DJI_20260107143735_0037,ok,8.9,8.9,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:37:35,2026/01/07 14:37:35,2026/01/07 14:37:35,22.338642,114.264531,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,False,,vt_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143735_0037,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143735_0037_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143735_0037_V.JPG,2026-01-07 14:37:35,22.33864166666666,114.2645305555556,"DJI_20260107143735_0037_T.JPG
DJI_20260107143735_0037_T.JPG
2026/01/07 14:37:35
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
8.9℃
环境温度
8.9℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:37:35
修改时间
2026/01/07 14:37:35
经纬度
22.338642, 114.264531
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,36,DJI_20260107143743_0038_T.JPG,DJI_20260107143743_0038,ok,9.1,9.1,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:37:43,2026/01/07 14:37:43,2026/01/07 14:37:43,22.3382,114.264527,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,False,,vt_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143743_0038,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143743_0038_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143743_0038_V.JPG,2026-01-07 14:37:43,22.3382,114.2645277777778,"DJI_20260107143743_0038_T.JPG
DJI_20260107143743_0038_T.JPG
2026/01/07 14:37:43
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
9.1℃
环境温度
9.1℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:37:43
修改时间
2026/01/07 14:37:43
经纬度
22.338200, 114.264527
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,37,DJI_20260107143750_0039_T.JPG,DJI_20260107143750_0039,ok,9.3,9.3,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:37:50,2026/01/07 14:37:50,2026/01/07 14:37:50,22.337816,114.264522,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,False,,vt_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143750_0039,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143750_0039_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143750_0039_V.JPG,2026-01-07 14:37:50,22.33781666666667,114.2645222222222,"DJI_20260107143750_0039_T.JPG
DJI_20260107143750_0039_T.JPG
2026/01/07 14:37:50
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
9.3℃
环境温度
9.3℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:37:50
修改时间
2026/01/07 14:37:50
经纬度
22.337816, 114.264522
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,38,DJI_20260107143759_0040_T.JPG,DJI_20260107143759_0040,ok,9.4,9.4,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:37:59,2026/01/07 14:37:59,2026/01/07 14:37:59,22.337306,114.264516,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,False,,vt_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143759_0040,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143759_0040_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143759_0040_V.JPG,2026-01-07 14:37:59,22.33730555555556,114.2645166666667,"DJI_20260107143759_0040_T.JPG
DJI_20260107143759_0040_T.JPG
2026/01/07 14:37:59
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
9.4℃
环境温度
9.4℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:37:59
修改时间
2026/01/07 14:37:59
经纬度
22.337306, 114.264516
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,39,DJI_20260107143806_0041_T.JPG,DJI_20260107143806_0041,ok,9.3,9.3,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:38:06,2026/01/07 14:38:06,2026/01/07 14:38:06,22.337005,114.264511,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,False,,vt_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143806_0041,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143806_0041_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143806_0041_V.JPG,2026-01-07 14:38:06,22.33700555555556,114.2645111111111,"DJI_20260107143806_0041_T.JPG
DJI_20260107143806_0041_T.JPG
2026/01/07 14:38:06
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
9.3℃
环境温度
9.3℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:38:06
修改时间
2026/01/07 14:38:06
经纬度
22.337005, 114.264511
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,40,DJI_20260107143814_0042_T.JPG,DJI_20260107143814_0042,ok,9.4,9.4,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:38:14,2026/01/07 14:38:14,2026/01/07 14:38:14,22.33651,114.264501,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,False,,vt_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143814_0042,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143814_0042_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143814_0042_V.JPG,2026-01-07 14:38:14,22.33651111111111,114.2645027777778,"DJI_20260107143814_0042_T.JPG
DJI_20260107143814_0042_T.JPG
2026/01/07 14:38:14
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
9.4℃
环境温度
9.4℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:38:14
修改时间
2026/01/07 14:38:14
经纬度
22.336510, 114.264501
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,41,DJI_20260107143821_0043_T.JPG,DJI_20260107143821_0043,ok,9.5,9.5,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:38:21,2026/01/07 14:38:21,2026/01/07 14:38:21,22.336138,114.264495,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,False,,vt_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143821_0043,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143821_0043_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143821_0043_V.JPG,2026-01-07 14:38:21,22.33613888888889,114.2644944444444,"DJI_20260107143821_0043_T.JPG
DJI_20260107143821_0043_T.JPG
2026/01/07 14:38:21
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
9.5℃
环境温度
9.5℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:38:21
修改时间
2026/01/07 14:38:21
经纬度
22.336138, 114.264495
文本注释"
data/local_external/tat3_reports/raw/combined_report__2026_07_15_22_43_23.docx,42,DJI_20260107143829_0044_T.JPG,DJI_20260107143829_0044,ok,9.4,9.4,5.0,0.95,50.0,not_used_unreliable_tat3_export,2026-01-07 14:38:29,2026/01/07 14:38:29,2026/01/07 14:38:29,22.335747,114.264491,M4T,1581F7K3C257S00DV7D3,12.0 mm,f/1.0,640,512,False,,vt_pair,20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143829_0044,HKUST,20260107_Thermal_HKUST,2026-01-07,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143829_0044_T.JPG,data/raw/HKUST/20260107_Thermal_HKUST/DCIM/DJI_202601071424_001/DJI_20260107143829_0044_V.JPG,2026-01-07 14:38:29,22.33574722222222,114.2644916666667,"DJI_20260107143829_0044_T.JPG
DJI_20260107143829_0044_T.JPG
2026/01/07 14:38:29
参数
距离
5 m
空气湿度
50%
发射率
0.95
反射温度
9.4℃
环境温度
9.4℃
图像信息
设备型号
M4T
序列号
1581F7K3C257S00DV7D3
焦距
12.0 mm
光圈
f/1.0
宽度
640
高度
512
创建时间
2026/01/07 14:38:29
修改时间
2026/01/07 14:38:29
经纬度
22.335747, 114.264491
文本注释"
