pair_id,image_id,segment_id,pixel_count,pixel_fraction,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,centroid_x,centroid_y,mean_r,mean_g,mean_b,mean_h,mean_s,mean_v,std_h,std_s,std_v,texture,compactness,codex_prefill_class,codex_prefill_confidence,codex_prefill_reason,prefill_version
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,124,3078,0.009393310546875,139,373,224,480,182.087069525666,426.4356725146199,180.44825744628906,174.9129638671875,178.8878173828125,0.4002624750137329,0.0976673811674118,0.7371550798416138,0.3424130976200104,0.07221310585737228,0.14676041901111603,0.08170973509550095,0.3313953488372093,concrete_pavement,medium,bright low-saturation hardscape segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,125,2182,0.006658935546875,220,373,272,427,244.67919340054996,401.32309807516043,222.0253143310547,208.0927734375,206.8108367919922,0.20920442044734955,0.07158734649419785,0.8708097338676453,0.3809589445590973,0.025551119819283485,0.047920528799295425,0.03098878636956215,0.7485420240137222,roof,medium,bright low-saturation compact segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,126,1439,0.0043914794921875,465,375,522,438,486.3419041000695,412.7790132036136,121.2098388671875,126.76236724853516,110.34544372558594,0.24475564062595367,0.13428448140621185,0.4984125792980194,0.06771966814994812,0.04489601030945778,0.09818762540817261,0.09157373756170273,0.3876616379310345,vegetation_tree,medium,green or textured canopy-like segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,127,1097,0.0033477783203125,265,382,299,465,277.73928896991794,431.3947128532361,136.25265502929688,139.45211791992188,114.37018585205078,0.20128929615020752,0.18827654421329498,0.5502849817276001,0.07290250808000565,0.06768692284822464,0.13829198479652405,0.12492270767688751,0.3731292517006803,vegetation_tree,medium,green or textured canopy-like segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,128,1851,0.0056488037109375,364,388,418,442,392.0718530524041,412.00864397622905,192.70762634277344,184.4249267578125,149.96031188964844,0.14137877523899078,0.22085551917552948,0.7567223310470581,0.040600527077913284,0.04246465116739273,0.07839222997426987,0.043890614062547684,0.611900826446281,bare_soil,low,brown/orange exposed-ground color heuristic,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,129,2006,0.006121826171875,500,388,575,445,537.882851445663,419.35992023928213,84.41265106201172,93.04417419433594,96.4778060913086,0.5211442112922668,0.15253999829292297,0.38404664397239685,0.10057602822780609,0.060879744589328766,0.08333258330821991,0.06283795833587646,0.45508166969147007,asphalt_road,low,dark gray low-saturation hardscape heuristic,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,130,1765,0.0053863525390625,276,392,327,451,301.042492917847,422.2917847025496,84.07594299316406,92.97745513916016,91.68341064453125,0.46937626600265503,0.17936617136001587,0.38224121928215027,0.13388381898403168,0.08211517333984375,0.14707879722118378,0.09655077010393143,0.5657051282051282,asphalt_road,low,dark gray low-saturation hardscape heuristic,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,131,1050,0.003204345703125,30,398,82,451,59.90761904761905,425.28190476190474,115.5589370727539,123.6883773803711,117.13027954101562,0.37687644362449646,0.09884337335824966,0.48669949173927307,0.11138036102056503,0.04954707249999046,0.1312699168920517,0.13323965668678284,0.3668763102725367,vegetation_tree,medium,green or textured canopy-like segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,132,2570,0.007843017578125,93,398,164,468,130.6443579766537,431.7198443579766,99.06970977783203,108.3066177368164,102.88925170898438,0.41357123851776123,0.15519548952579498,0.43485307693481445,0.1434067338705063,0.06625644117593765,0.11810380220413208,0.0877072885632515,0.5027386541471048,vegetation_tree,medium,green or textured canopy-like segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,133,2065,0.0063018798828125,565,409,639,463,601.9869249394673,438.58014527845035,219.74908447265625,221.43283081054688,227.21788024902344,0.5961611270904541,0.04075431451201439,0.8921156525611877,0.23342645168304443,0.04999696463346481,0.1122414842247963,0.09610158205032349,0.5006060606060606,roof,medium,bright low-saturation compact segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,134,1699,0.0051849365234375,0,412,49,469,20.884638022366097,440.14420247204237,79.01904296875,91.55168914794922,97.84944915771484,0.5256871581077576,0.23591235280036926,0.39110010862350464,0.09942210465669632,0.10434398055076599,0.11331647634506226,0.09274926036596298,0.5858620689655173,unclear_ignore,low,ambiguous mixed segment; human review needed,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,135,1440,0.00439453125,177,414,219,483,201.82847222222222,445.51875,87.91124725341797,101.28345489501953,115.63262939453125,0.5637441873550415,0.2493155300617218,0.45628267526626587,0.07211299985647202,0.08985240757465363,0.10910456627607346,0.07309895753860474,0.47840531561461797,vegetation_tree,low,cool-toned shaded canopy-like segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,136,1267,0.0038665771484375,353,421,392,477,373.7324388318863,450.6227308602999,98.48532104492188,104.78605651855469,109.8546142578125,0.5436973571777344,0.1174887865781784,0.43421950936317444,0.11567249149084091,0.04905654862523079,0.0692116916179657,0.059338781982660294,0.5557017543859649,asphalt_road,low,dark gray low-saturation hardscape heuristic,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,137,2130,0.006500244140625,436,421,490,476,459.82723004694833,451.2023474178404,220.4982147216797,193.56141662597656,173.90618896484375,0.07152068614959717,0.2123144567012787,0.8647467494010925,0.043970413506031036,0.027289502322673798,0.0522584430873394,0.0351874940097332,0.6915584415584416,bare_soil,low,brown/orange exposed-ground color heuristic,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,138,1037,0.0031646728515625,468,423,513,485,493.45515911282547,450.56991321118613,142.1388702392578,143.42410278320312,116.34212493896484,0.18522243201732635,0.19614528119564056,0.5676024556159973,0.0491987019777298,0.058897897601127625,0.11007989943027496,0.08393724262714386,0.3578329882677709,vegetation_tree,medium,green or textured canopy-like segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,139,1949,0.0059478759765625,220,424,274,475,246.97331965110314,446.7665469471524,212.66497802734375,203.66197204589844,206.7287139892578,0.5909989476203918,0.06309399008750916,0.8448753356933594,0.4229324162006378,0.04991299659013748,0.1046728640794754,0.06152597442269325,0.6814685314685315,roof,medium,bright low-saturation compact segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,140,2003,0.0061126708984375,386,424,436,480,414.2131802296555,450.52670993509736,214.74142456054688,193.9583740234375,172.7342987060547,0.08421491086483002,0.19527588784694672,0.8421232104301453,0.012095157988369465,0.01832902990281582,0.036954089999198914,0.01868700049817562,0.6890264877880977,bare_soil,low,brown/orange exposed-ground color heuristic,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,141,1065,0.0032501220703125,32,425,105,471,71.24694835680751,447.7211267605634,77.47962188720703,89.79525756835938,95.26846313476562,0.5339386463165283,0.2090170532464981,0.3760506212711334,0.06376776099205017,0.09230062365531921,0.09522980451583862,0.10081960260868073,0.3062104657849339,unclear_ignore,low,ambiguous mixed segment; human review needed,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,142,2135,0.0065155029296875,500,430,575,491,531.3718969555035,455.9934426229508,111.5820083618164,117.42680358886719,104.47271728515625,0.2982964813709259,0.13368777930736542,0.4625837802886963,0.12406745553016663,0.05759377405047417,0.1254481077194214,0.10041707754135132,0.4530984719864177,vegetation_tree,medium,green or textured canopy-like segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,143,1516,0.00462646484375,286,432,357,476,323.2440633245383,456.0573878627968,112.08099365234375,118.99402618408203,103.69336700439453,0.3150511682033539,0.15198791027069092,0.47033482789993286,0.13355134427547455,0.08617760241031647,0.14212144911289215,0.12525548040866852,0.4679012345679012,vegetation_tree,medium,green or textured canopy-like segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,144,2111,0.0064422607421875,552,440,613,511,579.91757460919,480.80862150639507,119.15381622314453,124.70852661132812,140.4310302734375,0.6321436166763306,0.16486981511116028,0.5510944128036499,0.05320495739579201,0.08976718783378601,0.11833672225475311,0.07279589027166367,0.4728942652329749,vegetation_tree,low,cool-toned shaded canopy-like segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,145,2333,0.0071197509765625,575,441,639,511,617.4744963566224,480.5885126446635,179.65292358398438,180.21791076660156,189.4550323486328,0.6388281583786011,0.0772566869854927,0.7476204633712769,0.1977071762084961,0.06094534322619438,0.1705307960510254,0.11940313130617142,0.5055254604550379,roof,medium,bright low-saturation compact segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,146,1919,0.0058563232421875,163,442,214,511,189.04273058884837,482.15059927045337,95.62289428710938,105.03447723388672,100.52913665771484,0.41406306624412537,0.12438563257455826,0.41712334752082825,0.11326226592063904,0.055336952209472656,0.10996000468730927,0.10130347311496735,0.5271978021978022,vegetation_tree,medium,green or textured canopy-like segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,147,1148,0.00350341796875,209,445,239,511,221.9843205574913,481.0731707317073,147.14027404785156,152.79269409179688,169.06961059570312,0.6288454532623291,0.13977326452732086,0.6634281277656555,0.06457777321338654,0.07527576386928558,0.12196745723485947,0.1291828453540802,0.5527202696196437,roof,low,medium-bright compact built-surface segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,148,1604,0.00489501953125,0,449,52,503,20.75124688279302,478.1122194513716,115.13219451904297,123.73757934570312,116.9570541381836,0.3806574046611786,0.11020828038454056,0.4879615902900696,0.12294859439134598,0.04936791583895683,0.13527874648571014,0.1257745623588562,0.5502572898799314,vegetation_tree,medium,green or textured canopy-like segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,149,1824,0.00556640625,64,451,126,505,99.32620614035088,475.52412280701753,117.38167572021484,127.79499816894531,114.15351104736328,0.3277665078639984,0.15840476751327515,0.5054526925086975,0.11798756569623947,0.07709995657205582,0.14706359803676605,0.13066990673542023,0.5264069264069264,vegetation_tree,medium,green or textured canopy-like segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,150,2068,0.00631103515625,271,451,334,511,301.6025145067698,487.1581237911025,126.15921783447266,132.0248565673828,109.60796356201172,0.28313279151916504,0.21068213880062103,0.5245727300643921,0.14744077622890472,0.07916529476642609,0.19976076483726501,0.10763867199420929,0.5297131147540983,vegetation_tree,medium,green or textured canopy-like segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,151,1698,0.005181884765625,75,453,152,511,124.13604240282686,489.72555948174323,87.19277954101562,98.40119934082031,108.32386016845703,0.5531767010688782,0.21551185846328735,0.4277094602584839,0.07943012565374374,0.10619805753231049,0.12599363923072815,0.08051284402608871,0.36897001303780963,vegetation_tree,low,cool-toned shaded canopy-like segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,152,2539,0.0077484130859375,0,455,102,511,51.641985033477745,492.6022055927531,59.277225494384766,74.4446029663086,87.27718353271484,0.5704786777496338,0.3383452594280243,0.34309908747673035,0.039740584790706635,0.09773540496826172,0.07137858122587204,0.06039506942033768,0.43246465678760004,vegetation_tree,low,cool-toned shaded canopy-like segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,153,2249,0.0068634033203125,320,455,385,511,352.11738550466873,488.26500666963096,139.28585815429688,141.32810974121094,116.21873474121094,0.17953625321388245,0.18764686584472656,0.5602349638938904,0.04815753921866417,0.07663487643003464,0.11994192749261856,0.10943356156349182,0.5978203083466241,concrete_pavement,medium,medium-bright hardscape segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,154,1443,0.0044036865234375,364,459,416,511,394.3049203049203,491.36313236313237,104.94033813476562,108.82244110107422,111.84269714355469,0.4952542185783386,0.1030343621969223,0.4482406675815582,0.19915325939655304,0.051907435059547424,0.07994627207517624,0.07206691056489944,0.5137059451762193,asphalt_road,low,dark gray low-saturation hardscape heuristic,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,155,2477,0.0075592041015625,457,461,535,511,491.9640694388373,493.5413807024627,190.08187866210938,176.7433319091797,149.36094665527344,0.13560700416564941,0.21449314057826996,0.7499426007270813,0.07919971644878387,0.06352297216653824,0.1314820945262909,0.05632169917225838,0.6147927525440556,bare_soil,low,brown/orange exposed-ground color heuristic,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,156,1444,0.00440673828125,527,464,575,511,549.0193905817174,492.72991689750694,71.01993560791016,82.04430389404297,87.40237426757812,0.5287467837333679,0.2263953685760498,0.34892183542251587,0.10070884227752686,0.07329226285219193,0.0942029282450676,0.062229007482528687,0.6139455782312925,unclear_ignore,low,ambiguous mixed segment; human review needed,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,157,2135,0.0065155029296875,225,465,286,511,257.1686182669789,491.784074941452,216.5710906982422,206.33322143554688,208.58937072753906,0.515712559223175,0.073972687125206,0.8618162274360657,0.4514952600002289,0.06071795895695686,0.08273089677095413,0.04536580294370651,0.7326698695950583,roof,medium,bright low-saturation compact segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,158,1759,0.0053680419921875,410,469,461,511,436.4826606026151,491.4593519044912,211.11549377441406,189.90310668945312,165.0384521484375,0.08812548965215683,0.21844953298568726,0.8279039263725281,0.02034766413271427,0.029577521607279778,0.04479589685797691,0.022330891340970993,0.7866726296958855,bare_soil,low,brown/orange exposed-ground color heuristic,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143259_0005,DJI_20260107143259_0005,159,1137,0.0034698486328125,129,473,189,511,159.35004397537378,493.4740545294635,143.42462158203125,150.95233154296875,130.9393310546875,0.23687690496444702,0.14172174036502838,0.5940221548080444,0.07850395143032074,0.05786140635609627,0.13251881301403046,0.11460930109024048,0.47793190416141235,vegetation_tree,medium,green or textured canopy-like segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,1,3935,0.0120086669921875,0,0,110,79,50.878780177890725,29.26327827191868,106.75415802001953,116.19912719726562,102.77754974365234,0.33692601323127747,0.1908821165561676,0.46142423152923584,0.14108099043369293,0.09807442128658295,0.1712743490934372,0.138986736536026,0.44313063063063063,vegetation_tree,medium,green or textured canopy-like segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,2,1916,0.00584716796875,67,0,126,59,97.34133611691023,22.22286012526096,59.20342254638672,74.18880462646484,76.40426635742188,0.5047058463096619,0.3176426887512207,0.3133889138698578,0.09938345849514008,0.13272054493427277,0.12699028849601746,0.09854352474212646,0.5322222222222223,unclear_ignore,low,ambiguous mixed segment; human review needed,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,3,2515,0.0076751708984375,96,0,189,73,137.96182902584493,29.03459244532803,116.2602310180664,123.29981231689453,102.80095672607422,0.26367247104644775,0.1829250156879425,0.48542320728302,0.10521278530359268,0.08189574629068375,0.12680433690547943,0.11192907392978668,0.3615583668775158,vegetation_tree,medium,green or textured canopy-like segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,4,2462,0.007513427734375,144,0,226,100,184.78757108042242,35.781478472786354,195.8911590576172,188.87599182128906,181.75872802734375,0.23664484918117523,0.09260575473308563,0.7762832641601562,0.2781619429588318,0.05169994384050369,0.147417351603508,0.0845707356929779,0.2936896099248479,concrete_pavement,medium,bright low-saturation hardscape segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,5,2255,0.0068817138671875,222,0,276,47,248.2368070953437,22.553436807095345,223.2522735595703,208.60723876953125,205.59117126464844,0.08968807756900787,0.08055786043405533,0.8757044672966003,0.2280513048171997,0.025137541815638542,0.04624706506729126,0.027771862223744392,0.8541666666666666,roof,medium,bright low-saturation compact segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,6,1366,0.004168701171875,268,0,319,79,288.90849194729134,51.435578330893115,137.3858184814453,143.6697998046875,101.0740737915039,0.21003060042858124,0.30417659878730774,0.5663191676139832,0.07407447695732117,0.11481761187314987,0.17657360434532166,0.15104509890079498,0.3283653846153846,vegetation_tree,medium,green or textured canopy-like segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,7,1398,0.004266357421875,275,0,356,49,313.72460658082974,10.90200286123033,91.83406829833984,100.44352722167969,83.81971740722656,0.30949944257736206,0.19281382858753204,0.39667046070098877,0.1238705962896347,0.08511016517877579,0.1269170492887497,0.1167646199464798,0.3409756097560976,vegetation_tree,medium,green or textured canopy-like segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,8,1909,0.0058258056640625,342,0,392,85,369.63017286537456,44.932949188056575,82.31712341308594,92.02528381347656,90.53133392333984,0.45732441544532776,0.14939777553081512,0.3692238926887512,0.11988331377506256,0.058600109070539474,0.08520326763391495,0.07190445065498352,0.4352485180118559,vegetation_tree,medium,green or textured canopy-like segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,9,2170,0.006622314453125,362,0,423,58,395.84608294930877,23.583870967741934,194.33560180664062,182.5540771484375,141.40757751464844,0.12956808507442474,0.27334165573120117,0.7621076107025146,0.022309785708785057,0.03943720832467079,0.08455293625593185,0.05408450588583946,0.5932203389830508,bare_soil,low,brown/orange exposed-ground color heuristic,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,10,1937,0.0059112548828125,410,0,477,44,442.3314403717088,18.345895715023232,208.75494384765625,186.81817626953125,154.53311157226562,0.09932245314121246,0.26273250579833984,0.818742036819458,0.01632406935095787,0.04261358454823494,0.08815795928239822,0.05576195567846298,0.6330065359477124,bare_soil,low,brown/orange exposed-ground color heuristic,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,11,1503,0.0045867919921875,467,0,527,57,496.0379241516966,20.971390552228875,109.60504150390625,116.47383117675781,95.67268371582031,0.24831224977970123,0.18996253609657288,0.457501083612442,0.08226790279150009,0.0656125620007515,0.11862923204898834,0.10897725820541382,0.42481628038439795,vegetation_tree,medium,green or textured canopy-like segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,12,3331,0.0101654052734375,503,0,639,58,550.4010807565296,21.065445812068447,99.17774200439453,109.05937957763672,113.76964569091797,0.4884891211986542,0.20168055593967438,0.4550993740558624,0.1834997683763504,0.13498923182487488,0.23565304279327393,0.09025134146213531,0.41209946801929975,unclear_ignore,low,ambiguous mixed segment; human review needed,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,13,3877,0.0118316650390625,570,2,639,69,607.7967500644828,35.2651534691772,215.05564880371094,216.0184326171875,220.711669921875,0.4179638624191284,0.0494224950671196,0.871174693107605,0.3025762438774109,0.07483668625354767,0.15259318053722382,0.10628124326467514,0.8144957983193277,concrete_pavement,medium,bright low-saturation hardscape segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,14,2273,0.0069366455078125,300,7,365,92,337.53321601407833,51.2459304883414,113.15676879882812,119.03144836425781,98.1045150756836,0.23898684978485107,0.18448200821876526,0.4683065116405487,0.08539748936891556,0.09088264405727386,0.14212439954280853,0.12888766825199127,0.40045806906272025,vegetation_tree,medium,green or textured canopy-like segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,15,2483,0.0075775146484375,98,8,175,110,138.3004430124849,61.78131292790979,80.20230865478516,91.10234832763672,87.64088439941406,0.46427810192108154,0.23027171194553375,0.3772035241127014,0.14528390765190125,0.07669822126626968,0.13417845964431763,0.09134513884782791,0.30906148867313915,unclear_ignore,low,ambiguous mixed segment; human review needed,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,16,1475,0.0045013427734375,282,8,330,66,305.79118644067796,37.89762711864407,70.47811889648438,81.2143783569336,77.6297378540039,0.46035313606262207,0.26450315117836,0.33781105279922485,0.14386378228664398,0.11076171696186066,0.15764275193214417,0.10118268430233002,0.5102040816326531,unclear_ignore,low,ambiguous mixed segment; human review needed,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,17,996,0.00303955078125,466,12,502,73,483.99899598393574,42.627510040160644,148.57742309570312,150.6154327392578,107.12433624267578,0.180867999792099,0.29568788409233093,0.5972909331321716,0.054791245609521866,0.07821394503116608,0.11406217515468597,0.09092358499765396,0.43417611159546643,vegetation_tree,medium,green or textured canopy-like segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,18,1319,0.0040252685546875,192,16,229,89,213.09931766489765,48.7172100075815,103.91143035888672,116.54655456542969,131.9484405517578,0.5789673924446106,0.24065659940242767,0.5230879187583923,0.09558054059743881,0.09619259834289551,0.12011165171861649,0.09139901399612427,0.4690611664295875,vegetation_tree,low,cool-toned shaded canopy-like segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,19,1071,0.0032684326171875,7,27,65,72,36.892623716153125,46.67600373482726,64.72603607177734,78.01840209960938,80.61599731445312,0.5047042965888977,0.27311602234840393,0.3275362253189087,0.0983753651380539,0.12237598747015,0.1286758929491043,0.1109287440776825,0.394620486366986,unclear_ignore,low,ambiguous mixed segment; human review needed,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,20,1692,0.00516357421875,434,29,485,84,455.97813238770686,57.9468085106383,224.1687469482422,196.98715209960938,171.98703002929688,0.08001651614904404,0.23336757719516754,0.8790931105613708,0.00975650642067194,0.02327100746333599,0.036658573895692825,0.03149160370230675,0.5810439560439561,bare_soil,low,brown/orange exposed-ground color heuristic,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,21,2099,0.0064056396484375,495,29,581,81,538.2434492615531,60.65364459266317,107.31665802001953,113.52955627441406,94.59587860107422,0.2729080021381378,0.19378593564033508,0.44810035824775696,0.12502993643283844,0.08110477775335312,0.14078974723815918,0.10814694315195084,0.45521578833224896,vegetation_tree,medium,green or textured canopy-like segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,22,1472,0.0044921875,0,36,56,94,23.47826086956522,66.27038043478261,115.109375,123.01367950439453,104.76640319824219,0.27820244431495667,0.16920442879199982,0.4841088354587555,0.1017344668507576,0.07370121777057648,0.15617014467716217,0.14343717694282532,0.4377044305679453,vegetation_tree,medium,green or textured canopy-like segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,23,1627,0.0049652099609375,389,38,435,91,414.52858020897355,64.34726490473264,211.48895263671875,192.74691772460938,162.4766845703125,0.10261738300323486,0.23178483545780182,0.8293684124946594,0.013140551745891571,0.019230879843235016,0.03816675394773483,0.018685681745409966,0.6410559495665878,bare_soil,low,brown/orange exposed-ground color heuristic,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,24,1230,0.003753662109375,174,43,218,111,197.79430894308942,74.01219512195122,71.97489166259766,84.44320678710938,84.30905151367188,0.45675575733184814,0.21580804884433746,0.3474196791648865,0.11419279128313065,0.10756490379571915,0.10505913197994232,0.09697971493005753,0.3961352657004831,vegetation_tree,medium,green or textured canopy-like segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,25,2163,0.0066009521484375,224,46,285,98,253.22052704576976,69.96440129449839,212.33253479003906,202.68972778320312,203.21163940429688,0.29643094539642334,0.07420524954795837,0.8427190184593201,0.3867676854133606,0.054190997034311295,0.12801744043827057,0.07132962346076965,0.6582471089470481,roof,medium,bright low-saturation compact segment,codex_draft_v1
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,26,2631,0.0080291748046875,38,50,122,116,75.44089699733941,85.39642721398708,55.403751373291016,70.76565551757812,74.27716827392578,0.5105109810829163,0.35582563281059265,0.3074987232685089,0.10699032247066498,0.15927466750144958,0.12434282898902893,0.10064588487148285,0.46198419666374013,unclear_ignore,low,ambiguous mixed segment; human review needed,codex_draft_v1
