pair_id,image_id,segment_id,pixel_count,pixel_fraction,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,centroid_x,centroid_y,mean_r,mean_g,mean_b,mean_h,mean_s,mean_v,suggested_class,suggestion_confidence,review_status,notes
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,97,2209,0.00674133,249,266,322,326,282.166,295.455,238.637,238.52,239.956,0.438546,0.011741,0.942835,concrete_pavement,low,needs_review,bright low-saturation hardscape heuristic
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,98,2840,0.00866699,271,266,387,324,344.862,297.105,226.162,230.943,237.49,0.432203,0.053911,0.932773,concrete_pavement,low,needs_review,bright low-saturation hardscape heuristic
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,99,1564,0.00477295,428,276,468,350,444.954,315.999,100.738,98.111,103.563,0.607291,0.118337,0.41937,asphalt_road,low,needs_review,dark low-saturation hardscape heuristic
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,100,3904,0.01191406,557,280,639,396,602.045,326.694,51.566,69.372,86.356,0.579802,0.434789,0.33865,water,low,needs_review,blue/cyan heuristic; review required
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,101,2162,0.0065979,150,282,245,348,204.062,311.355,141.958,144.726,142.01,0.501266,0.138644,0.598699,unclear_ignore,low,needs_review,heuristic could not assign a reliable surface-cover suggestion
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,102,2174,0.00663452,68,284,140,352,105.481,317.446,79.498,91.071,80.884,0.396909,0.231137,0.364049,unclear_ignore,low,needs_review,heuristic could not assign a reliable surface-cover suggestion
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,103,1015,0.00309753,268,284,375,295,321.113,289.171,174.351,191.54,214.722,0.595769,0.188216,0.842048,unclear_ignore,low,needs_review,heuristic could not assign a reliable surface-cover suggestion
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,104,1659,0.00506287,394,293,439,353,418.081,323.915,57.54,69.137,80.442,0.572497,0.289852,0.315579,water,low,needs_review,blue/cyan heuristic; review required
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,105,1760,0.00537109,33,294,106,364,73.879,323.543,121.19,140.599,109.431,0.260021,0.279404,0.559509,grass_low_vegetation,low,needs_review,green-dominant bright segment; review required
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,106,1805,0.00550842,301,294,393,382,356.674,329.902,215.638,218.999,224.781,0.486865,0.051482,0.883088,concrete_pavement,low,needs_review,bright low-saturation hardscape heuristic
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,107,1644,0.00501709,500,297,561,343,535.827,316.383,153.373,169.012,191.173,0.601676,0.204214,0.749699,unclear_ignore,low,needs_review,heuristic could not assign a reliable surface-cover suggestion
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,108,1932,0.005896,223,302,263,379,246.298,339.335,172.2,173.56,178.5,0.554196,0.066428,0.705132,concrete_pavement,low,needs_review,bright low-saturation hardscape heuristic
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,109,1860,0.00567627,126,307,199,395,168.718,343.185,198.887,189.205,179.362,0.262421,0.114755,0.788477,concrete_pavement,low,needs_review,bright low-saturation hardscape heuristic
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,110,1642,0.00501099,181,309,224,388,202.797,349.738,87.049,94.771,104.516,0.515461,0.220544,0.422174,unclear_ignore,low,needs_review,heuristic could not assign a reliable surface-cover suggestion
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,111,1752,0.00534668,388,311,432,397,405.498,358.617,92.434,95.631,113.169,0.643219,0.188294,0.443802,unclear_ignore,low,needs_review,heuristic could not assign a reliable surface-cover suggestion
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,112,2077,0.0063385,459,314,526,380,493.62,342.839,147.715,158.698,173.295,0.592371,0.166158,0.679627,unclear_ignore,low,needs_review,heuristic could not assign a reliable surface-cover suggestion
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,113,1327,0.00404968,28,316,82,376,53.776,344.92,216.978,209.595,200.569,0.189154,0.097261,0.859825,concrete_pavement,low,needs_review,bright low-saturation hardscape heuristic
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,114,1827,0.00557556,10,317,61,401,32.986,359.366,114.975,130.648,137.578,0.537064,0.225436,0.562087,unclear_ignore,low,needs_review,heuristic could not assign a reliable surface-cover suggestion
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,115,1049,0.00320129,0,319,24,382,9.086,350.529,128.666,141.516,112.621,0.276276,0.232543,0.558339,unclear_ignore,low,needs_review,heuristic could not assign a reliable surface-cover suggestion
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,116,3597,0.01097717,229,325,332,425,281.225,359.284,213.729,217.738,224.751,0.518091,0.062744,0.885717,concrete_pavement,low,needs_review,bright low-saturation hardscape heuristic
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,117,1377,0.00420227,518,328,573,381,545.513,351.775,112.867,138.795,170.276,0.591674,0.343002,0.667751,water,low,needs_review,blue/cyan heuristic; review required
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,118,3196,0.00975342,90,329,164,400,128.424,364.223,77.509,84.95,98.548,0.603208,0.226161,0.387557,unclear_ignore,low,needs_review,heuristic could not assign a reliable surface-cover suggestion
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,119,4437,0.01354065,265,333,387,406,343.756,368.76,221.572,227.806,235.849,0.497257,0.067464,0.925936,concrete_pavement,low,needs_review,bright low-saturation hardscape heuristic
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,120,1778,0.00542603,426,334,470,413,449.388,374.046,94.877,98.442,115.224,0.648958,0.202579,0.451859,unclear_ignore,low,needs_review,heuristic could not assign a reliable surface-cover suggestion
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,121,2663,0.00812683,581,339,639,393,611.142,366.086,33.665,52.947,71.375,0.581293,0.532475,0.279901,water,low,needs_review,blue/cyan heuristic; review required
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,122,1323,0.00403748,82,349,124,430,102.402,394.723,118.72,130.743,98.672,0.255978,0.25197,0.512996,unclear_ignore,low,needs_review,heuristic could not assign a reliable surface-cover suggestion
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,123,3228,0.00985107,463,349,555,429,497.043,387.879,192.822,195.119,201.976,0.540816,0.083986,0.797146,concrete_pavement,low,needs_review,bright low-saturation hardscape heuristic
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,124,2989,0.0091217,161,350,245,420,207.633,388.665,189.073,182.853,180.603,0.394748,0.068746,0.749899,concrete_pavement,low,needs_review,bright low-saturation hardscape heuristic
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,125,1367,0.00417175,500,357,569,421,535.772,385.603,191.773,197.142,206.764,0.610689,0.081949,0.810915,concrete_pavement,low,needs_review,bright low-saturation hardscape heuristic
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,126,1095,0.00334167,45,364,102,433,78.163,390.595,160.165,160.542,150.898,0.248719,0.096579,0.642377,concrete_pavement,low,needs_review,bright low-saturation hardscape heuristic
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,127,1062,0.00324097,315,365,404,440,365.681,411.322,119.888,137.774,161.051,0.598348,0.26553,0.631574,water,low,needs_review,blue/cyan heuristic; review required
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,128,2822,0.00861206,114,374,181,459,150.204,420.486,89.707,96.569,101.414,0.58654,0.172626,0.412242,unclear_ignore,low,needs_review,heuristic could not assign a reliable surface-cover suggestion
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,129,1930,0.00588989,37,376,92,441,62.805,410.024,108.782,116.369,112.127,0.430117,0.178544,0.475718,unclear_ignore,low,needs_review,heuristic could not assign a reliable surface-cover suggestion
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,130,1445,0.00440979,381,376,436,413,412.142,397.464,64.033,71.244,93.398,0.634739,0.32461,0.366267,water,low,needs_review,blue/cyan heuristic; review required
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,131,1389,0.00423889,0,377,48,432,23.981,403.47,87.114,103.835,100.31,0.454613,0.267508,0.431585,unclear_ignore,low,needs_review,heuristic could not assign a reliable surface-cover suggestion
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,132,2461,0.00751038,524,379,600,456,571.275,416.527,211.881,217.069,225.991,0.57366,0.075576,0.886302,concrete_pavement,low,needs_review,bright low-saturation hardscape heuristic
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,133,1448,0.00441895,425,380,477,448,453.419,411.843,109.979,128.564,149.612,0.591752,0.268058,0.586715,water,low,needs_review,blue/cyan heuristic; review required
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,134,1630,0.00497437,238,382,324,447,275.585,404.979,154.772,176.088,197.977,0.580096,0.216724,0.776949,unclear_ignore,low,needs_review,heuristic could not assign a reliable surface-cover suggestion
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,135,4361,0.01330872,0,383,94,489,38.783,451.115,91.325,104.976,97.027,0.426869,0.316067,0.439174,unclear_ignore,low,needs_review,heuristic could not assign a reliable surface-cover suggestion
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,136,2303,0.0070282,582,387,639,442,616.663,412.972,40.998,59.729,77.696,0.581065,0.482932,0.30469,water,low,needs_review,blue/cyan heuristic; review required
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,137,1608,0.00490723,156,390,220,460,189.403,423.467,149.946,155.208,165.184,0.577363,0.119002,0.653723,concrete_pavement,low,needs_review,bright low-saturation hardscape heuristic
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,138,1642,0.00501099,248,399,314,448,277.454,417.757,73.634,95.669,119.008,0.5852,0.419108,0.466696,water,low,needs_review,blue/cyan heuristic; review required
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,139,1219,0.00372009,314,400,375,465,344.256,415.853,52.103,72.572,105.234,0.602532,0.515509,0.412681,water,low,needs_review,blue/cyan heuristic; review required
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,140,2813,0.00858459,277,401,350,487,316.508,441.497,71.221,90.551,119.806,0.600422,0.45528,0.469827,water,low,needs_review,blue/cyan heuristic; review required
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,141,3098,0.00945435,507,407,575,482,544.587,441.062,139.835,153.116,174.969,0.605013,0.20748,0.686156,unclear_ignore,low,needs_review,heuristic could not assign a reliable surface-cover suggestion
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,142,1682,0.00513306,192,409,244,482,216.655,449.443,170.381,168.198,165.328,0.423656,0.102548,0.691867,concrete_pavement,low,needs_review,bright low-saturation hardscape heuristic
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,143,1660,0.00506592,378,411,441,481,413.246,432.549,82.478,105.654,131.596,0.588931,0.379404,0.516062,water,low,needs_review,blue/cyan heuristic; review required
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,144,2362,0.00720825,476,419,517,493,498.461,457.092,204.053,207.107,214.415,0.574037,0.064895,0.842822,concrete_pavement,low,needs_review,bright low-saturation hardscape heuristic
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,145,1435,0.00437927,73,420,117,510,95.629,462.599,51.412,66.454,77.459,0.56778,0.355708,0.304506,water,low,needs_review,blue/cyan heuristic; review required
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,146,1386,0.00422974,228,422,277,475,248.438,451.727,209.286,197.849,193.319,0.233956,0.094584,0.827301,concrete_pavement,low,needs_review,bright low-saturation hardscape heuristic
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,147,2689,0.00820618,92,425,153,511,123.531,463.905,116.388,126.496,114.792,0.381386,0.201702,0.515658,unclear_ignore,low,needs_review,heuristic could not assign a reliable surface-cover suggestion
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,148,1275,0.00389099,433,425,479,491,460.278,449.485,82.524,108.642,136.792,0.586891,0.400234,0.536437,water,low,needs_review,blue/cyan heuristic; review required
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,149,2234,0.00681763,575,429,639,511,615.201,466.304,67.766,88.342,107.504,0.581114,0.389447,0.421586,water,low,needs_review,blue/cyan heuristic; review required
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,150,2019,0.0061615,347,431,407,471,380.42,449.215,122.84,158.564,195.696,0.585066,0.37413,0.767435,water,low,needs_review,blue/cyan heuristic; review required
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,151,1886,0.00575562,471,439,549,511,504.912,488.024,109.296,135.585,167.327,0.593318,0.364187,0.656185,water,low,needs_review,blue/cyan heuristic; review required
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,152,2937,0.00896301,136,445,205,511,167.48,483.262,70.196,83.996,84.615,0.500818,0.249964,0.351716,unclear_ignore,low,needs_review,heuristic could not assign a reliable surface-cover suggestion
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,153,1672,0.00510254,182,445,251,511,212.451,489.136,96.202,109.155,121.077,0.557985,0.219729,0.479985,unclear_ignore,low,needs_review,heuristic could not assign a reliable surface-cover suggestion
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,154,1535,0.00468445,247,448,305,503,278.822,474.461,210.981,206.46,207.29,0.366306,0.059475,0.844423,concrete_pavement,low,needs_review,bright low-saturation hardscape heuristic
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,155,1931,0.00589294,329,451,407,511,372.719,480.377,111.014,148.084,186.452,0.585556,0.407967,0.731185,water,low,needs_review,blue/cyan heuristic; review required
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,156,2557,0.00780334,522,452,594,511,561.326,487.776,80.358,117.741,162.743,0.591244,0.543612,0.63821,water,low,needs_review,blue/cyan heuristic; review required
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,157,2850,0.00869751,415,457,472,511,444.667,483.371,41.162,56.118,81.795,0.604846,0.506075,0.320794,water,low,needs_review,blue/cyan heuristic; review required
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,158,1212,0.00369873,366,458,423,511,400.782,496.248,49.358,65.11,92.524,0.606228,0.490372,0.362839,water,low,needs_review,blue/cyan heuristic; review required
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,159,2341,0.00714417,292,459,369,511,323.411,491.411,237.518,240.133,243.64,0.313903,0.031647,0.956189,concrete_pavement,low,needs_review,bright low-saturation hardscape heuristic
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,160,2483,0.00757751,0,463,70,511,32.202,492.811,49.148,68.281,77.861,0.5502,0.391555,0.306214,water,low,needs_review,blue/cyan heuristic; review required
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,161,1513,0.00461731,218,472,303,511,259.26,496.016,187.395,195.123,200.929,0.497654,0.084709,0.794196,concrete_pavement,low,needs_review,bright low-saturation hardscape heuristic
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,162,1313,0.00400696,582,473,639,511,612.097,498.804,57.229,74.79,103.078,0.601856,0.449046,0.404226,water,low,needs_review,blue/cyan heuristic; review required
20260107_Thermal_HKUST/DCIM/DJI_202601071424_001::DJI_20260107143320_0007,DJI_20260107143320_0007,163,1173,0.00357971,67,475,130,511,93.155,498.997,99.18,112.719,99.357,0.388237,0.213279,0.448383,unclear_ignore,low,needs_review,heuristic could not assign a reliable surface-cover suggestion
